img it12-r it12-or it12-o it12-oy it12-y it12-gy it12-g it12-gb it12-b it12-pb it12-p it12-pr
nirp_wouwerman_op159 0 229268 0 0 0 0 0 0 0 0 0 0
nirp_wouwerman_pd1989_7 56982 67338 0 0 0 0 0 30655 0 0 0 0
nirp_wouwerman_redmg_1931_311_1 8816 20344 0 0 0 0 0 0 69170 22809 1266 2029
nirp_wouwerman_som_hm_a243 18786 180741 23163 0 0 0 0 0 0 0 0 0
nirp_wouwerman_som_hm_a86 0 55938 109886 0 0 0 0 0 0 0 0 0
nirp_wouwerman_twcms_c7389 6134 161433 13059 0 0 1497 0 0 0 0 0 0
nirp_wouwerman_twcms_g17023 0 58313 14453 0 0 0 0 41564 39053 0 0 0
nirp_wouwerman_va_pc_2006bh7577 0 6352 57012 18211 3392 11622 12785 2950 0 0 0 0
nirp_wouwerman_va_pc_2006bh7628 0 13794 34941 14026 0 0 80478 0 0 0 0 0
nirp_wouwerman_va_pc_2007bp1211 0 0 9570 6573 32925 56856 6555 0 0 0 0 0
nirp_wouwerman_wisfm_1938_25_25 0 170 120541 48740 7086 0 0 0 0 0 0 0
nirp_wouwerman_wisfm_1938_25_26 0 80745 74939 0 0 10004 0 0 0 0 0 0
nirp_zoffany_03_621 13311 221916 0 0 0 0 0 0 0 0 0 0
nirp_zoffany_03_846 95949 144425 0 0 0 0 0 0 0 0 0 0
nirp_zoffany_1934p397 0 0 194590 24249 0 0 0 0 0 0 0 0
nirp_zoffany_1948p39 0 134143 97492 0 0 0 0 0 0 0 0 0
nirp_zoffany_773 68593 104739 26914 0 0 0 0 0 0 0 0 0
nirp_zoffany_ag003018 77126 152778 0 0 0 0 0 0 0 0 0 0
nirp_zoffany_batvg_p_1980_71 0 73877 62619 26077 0 944 0 0 0 0 0 0
nirp_zoffany_batvg_p_1998_1 0 114105 81000 0 0 0 0 0 0 0 0 0
nirp_zoffany_calmg_1993_74 2187 69650 42112 19452 10057 0 0 0 0 0 0 0
nirp_zoffany_dovrm_0_11020_dth 0 1934 102918 52126 30849 0 0 0 0 0 0 0
nirp_zoffany_fa_1991_091 55097 142440 920 0 0 0 0 0 0 0 0 0
nirp_zoffany_op607 0 140484 96590 0 0 0 0 0 0 0 0 0
nirp_zoffany_po_120 0 0 0 0 0 23075 70749 36775 0 0 0 0
nirp_zoffany_som_hm_a93 23656 169957 0 0 0 0 0 0 0 0 0 1512
nirp_zoffany_strpg_1993_122 64523 93553 15953 0 0 0 0 0 0 0 0 0
nirp_zoffany_th2 54390 0 29380 393 0 13147 0 7437 0 0 0 0
nirp_zoffany_twcms_c6961 0 22892 20651 0 0 7308 20052 39749 0 0 0 0
nirp_zoffany_va_1955_0563 3004 110438 0 0 0 0 0 0 13924 7984 2333 4814
nirp_zoffany_x113 26570 0 0 0 0 0 0 0 0 95424 53186 12771
nirp_zoffany_x142 0 69109 19337 0 0 19200 41039 0 0 0 0 0
vam_basawan_2009BX3672 9799 189146 11989 0 0 0 0 0 0 0 0 0
vam_basawan_2009BX3673 16700 195360 0 0 0 0 0 0 0 0 0 0
vam_basawan_2009BX3676 48922 166093 0 0 0 0 0 0 0 0 0 0
vam_basawan_2009BX3677 39521 160783 0 0 0 0 0 0 0 0 0 0
vam_basawan_2009BX3686 30320 182597 0 0 0 0 0 0 0 0 0 0
vam_basawan_2009BX3695 0 208790 12569 0 0 0 0 0 0 0 0 0
vam_basawan_2009BX3705 0 236132 0 0 0 0 0 0 0 0 0 0
vam_basawan_2009BX3713 0 205411 16131 0 0 0 0 0 0 0 0 0
vam_basawan_2009BX3714 13457 181693 8481 0 0 0 0 0 0 0 0 0
vam_basawan_2009BX3720 22191 182898 5611 0 0 0 0 0 0 0 0 0
vam_basawan_2009BX4156 11767 192536 9000 0 0 0 0 0 0 0 0 0
vam_carpenter_2006AH4373 0 155777 82561 0 0 0 0 0 0 0 0 0
vam_carpenter_2006AH4374 0 256718 0 0 0 0 0 0 0 0 0 0
vam_carpenter_2006AH4376 0 188805 46035 0 0 0 0 0 0 0 0 0
vam_carpenter_2006AH4377 0 219899 13849 0 0 0 0 0 0 0 0 0
vam_carpenter_2006AH4380 0 195812 38884 0 0 0 0 0 0 0 0 0
vam_carpenter_2006AH4389 0 209023 15612 0 0 0 0 0 0 0 0 0
vam_carpenter_2006AH4438 6310 232051 0 0 0 0 0 0 0 0 0 0
vam_carpenter_2006AH4570 0 155048 55233 0 0 0 0 0 0 0 0 0
vam_carpenter_2007BM7010 4609 232406 0 0 0 0 0 0 0 0 0 0
vam_constable_2006AG1903 0 0 29517 0 0 9708 24630 76417 0 0 0 0
vam_constable_2006AG3146 0 0 0 0 0 0 148129 63356 0 0 0 0
vam_constable_2006AG3147 0 108026 39138 9113 0 0 0 0 0 0 0 0
vam_constable_2006AG3412 0 0 18215 25417 28481 51256 23921 0 0 0 0 0
vam_constable_2006AG4467 0 52741 70200 3639 0 0 0 12559 0 0 0 0
vam_constable_2006AG8474 39529 105797 0 0 0 0 610 0 0 0 0 0
vam_constable_2006AN1952 0 195606 30439 0 0 0 0 0 0 0 0 0
vam_constable_2006AN7190 0 1876 108672 32600 21710 501 0 0 0 0 0 0
vam_constable_2006AN8022 0 152852 61650 0 0 0 0 0 0 0 0 0
vam_constable_2006AN8090 0 174826 31609 0 0 0 0 0 0 0 0 0
vam_constable_2006AP1985 8569 61839 72977 6883 0 0 0 0 0 0 0 0
vam_constable_2006AP2025 152340 88700 0 0 0 0 0 0 0 0 0 0
vam_constable_2006AP2028 0 43766 93826 0 0 0 15333 0 0 0 0 0
vam_constable_2006AP2612 0 0 21867 0 0 22627 106881 0 0 0 0 0
vam_constable_2006AP2759 0 0 24015 31445 29300 34493 30899 0 0 0 0 0
vam_constable_2006AP2797 0 0 2767 50017 87343 22716 0 0 0 0 0 0
vam_constable_2006AP4208 78254 66924 29355 0 0 0 0 0 0 0 0 0
vam_constable_2006AP4487 0 0 1206 0 0 0 150146 28026 0 0 0 0
vam_constable_2006AP8081 0 0 26196 96955 35481 13873 0 0 0 0 0 0
vam_constable_2006AR1046 0 112981 89406 0 0 0 0 0 0 0 0 0
vam_constable_2006AR9901 9132 21613 0 0 0 0 0 84875 14257 0 0 0
vam_constable_2006AT3598 0 16587 78702 11231 4946 18905 10254 0 0 0 0 0
vam_constable_2006AU5201 0 10093 0 0 0 0 12032 98579 1711 0 0 0
vam_constable_2006AU6454 0 22339 161392 17698 0 0 0 0 0 0 0 0
vam_constable_2006AU6480 0 171483 55352 0 0 0 0 0 0 0 0 0
vam_constable_2006AU6485 0 124289 22841 0 0 0 17971 0 0 0 0 0
vam_constable_2006AU7286 0 0 0 0 0 0 41469 97093 0 0 0 0
vam_constable_2006AV2477 0 0 0 0 0 12646 128134 13454 0 0 0 0
vam_constable_2006BD1579 0 18833 163955 0 0 0 0 0 0 0 0 0
vam_constable_2006BD2424 0 67920 47269 1250 0 3047 7137 0 0 0 0 0
vam_constable_2006BD7920 11807 86191 13978 0 0 0 35657 5059 0 0 0 0
vam_constable_2006BF2240 0 24835 10715 0 0 0 0 78691 13233 0 0 0
vam_constable_2006BF2241 0 50635 59436 0 0 0 2338 40219 0 0 0 0
vam_constable_2006BF3329 0 42040 36275 8011 0 0 33321 0 0 0 0 0
vam_constable_2006BG0300 2328 231606 0 0 0 0 0 0 0 0 0 0
vam_constable_2007BN4455 0 178287 46830 0 0 0 0 0 0 0 0 0
vam_constable_2010EG9859 0 200971 19104 0 0 0 0 0 0 0 0 0
vam_constable_2010EG9863 0 131697 94488 0 0 0 0 0 0 0 0 0
vam_constable_2013GA8901 0 214761 15362 0 0 0 0 0 0 0 0 0
vam_devi_2006AH4415 50319 0 5014 0 0 0 0 0 0 0 14758 60249
vam_devi_2006AH4416 60982 9877 17637 0 0 0 0 0 841 0 0 47632
vam_devi_2006AH4417 45848 26247 36298 0 0 0 0 0 0 0 0 65461
vam_devi_2006AH4518 36535 0 9502 0 0 0 0 0 19348 0 0 57979
vam_devi_2006AH4519 0 41365 35997 0 0 0 0 0 2613 0 0 65115
vam_devi_2006AH4520 4115 26934 8623 0 0 0 0 0 0 0 0 91474
vam_devi_2006AH4522 0 26221 31035 0 0 0 0 0 0 0 0 79760
vam_devi_2006AH4523 7818 912 8656 0 0 0 0 0 15513 0 0 68124
vam_devi_2006AH4524 30049 33151 39645 0 0 0 0 0 0 0 0 40990
vam_devi_2006AH4529 8386 22860 0 0 0 0 0 0 0 0 0 75069
vam_devi_2006AH4531 12191 9667 49244 0 0 0 0 0 0 0 0 48875
vam_devi_2006AH4532 9917 48823 35181 0 0 0 0 0 0 0 0 52267
vam_devi_2006AH4533 4450 0 23941 0 0 0 0 0 0 0 14712 68829
vam_devi_2006AH4534 36973 10958 22204 0 0 0 0 0 10494 0 0 45531
vam_devi_2006AH4535 6463 0 84804 0 0 0 0 0 0 0 0 45746
vam_devi_2006AH4539 0 0 22047 0 0 0 0 0 1855 0 24738 83927
vam_gainsborough_2006AG3404 87008 99528 0 0 0 0 0 0 0 0 0 0
vam_gainsborough_2006AG4469 96338 149430 0 0 0 0 0 0 0 0 0 0
vam_gainsborough_2006AH3941 0 0 0 0 0 17283 128863 27703 0 0 0 0
vam_gainsborough_2006AM1874 0 10738 109312 63850 3745 0 0 0 0 0 0 0
vam_gainsborough_2006AP3706 28881 122131 15701 0 0 0 0 0 0 0 0 0
vam_gainsborough_2006AP9141 0 0 15447 14136 0 11718 103848 0 0 0 0 0
vam_gainsborough_2006AP9849 0 35588 127071 0 0 0 0 0 0 0 0 0
vam_gainsborough_2006AP9850 0 77740 150387 0 0 0 0 0 0 0 0 0
vam_gainsborough_2006AP9851 0 10243 62126 0 0 34560 30998 0 0 0 0 0
vam_gainsborough_2006AP9852 0 86409 140824 0 0 0 0 0 0 0 0 0
vam_gainsborough_2006AP9854 0 7410 91458 8709 0 0 39104 0 0 0 0 0
vam_gainsborough_2006AP9856 0 43161 3295 0 0 9353 67103 11847 0 0 0 0
vam_gainsborough_2006AP9857 0 23793 42992 0 0 0 92143 0 0 0 0 0
vam_jagan_2009BX3651 27289 187547 0 0 0 0 0 0 0 0 0 0
vam_jagan_2009BX3661 17017 188702 0 0 0 0 0 0 0 0 0 0
vam_jagan_2009BX3664 23781 196084 0 0 0 0 0 0 0 0 0 0
vam_jagan_2009BX3665 13507 192922 0 0 0 0 0 0 0 0 0 0
vam_jagan_2009BX3698 16583 152716 9379 0 0 0 0 0 0 0 0 0
vam_jagan_2009BX3703 0 204752 8884 0 0 0 0 0 0 0 0 0
vam_jagan_2009BX3747 35947 155162 0 0 0 0 0 0 0 0 0 0
vam_jagan_2009BX3749 27277 170951 0 0 0 0 0 0 0 0 0 0
vam_jagan_2009BX4159 46641 169110 0 0 0 0 0 0 0 0 0 0
vam_kesav_2009BX3656 37156 180481 0 0 0 0 0 0 0 0 0 0
vam_kesav_2009BX3666 22608 191760 0 0 0 0 0 0 0 0 0 0
vam_kesav_2009BX3667 15933 195251 0 0 0 0 0 0 0 0 0 0
vam_kesav_2009BX3674 37249 175057 0 0 0 0 0 0 0 0 0 0
vam_kesav_2009BX3675 35210 181681 0 0 0 0 0 0 0 0 0 0
vam_kesav_2009BX3684 16344 172106 0 0 0 0 0 0 0 0 0 0
vam_kesav_2009BX3706 16618 183358 4206 0 0 0 0 0 0 0 0 0
vam_kesav_2009BX3707 5814 198909 0 0 0 0 0 0 0 0 0 0
vam_kesav_2009BX3709 0 177225 16812 0 0 0 0 0 0 0 0 0
vam_kesav_2009BX3715 5842 169899 12353 0 0 0 0 0 0 0 0 0
vam_kesav_2009BX3717 3681 187015 14873 0 0 0 0 0 0 0 0 0
vam_kesav_2009BX3719 12861 219696 0 0 0 0 0 0 0 0 0 0
vam_kesav_2009BX3721 43459 160958 0 0 0 0 0 0 0 0 0 0
vam_kesav_2009BX3724 14794 187481 591 0 0 0 0 0 0 0 0 0
vam_kesav_2009BX3733 13613 207657 0 0 0 0 0 0 0 0 0 0
vam_lal_2006AU0462 23692 151083 14330 0 0 0 0 0 0 0 0 0
vam_lal_2009BX3659 10154 194337 3436 0 0 0 0 0 0 0 0 0
vam_lal_2009BX3660 35176 170958 0 0 0 0 0 0 0 0 0 0
vam_lal_2009BX3663 15410 184971 0 0 0 0 0 0 0 0 0 0
vam_lal_2009BX3670 9678 221166 0 0 0 0 0 0 0 0 0 0
vam_lal_2009BX3678 28570 183302 0 0 0 0 0 0 0 0 0 0
vam_lal_2009BX3679 41381 179057 0 0 0 0 0 0 0 0 0 0
vam_lal_2009BX3680 43076 169452 0 0 0 0 0 0 0 0 0 0
vam_lal_2009BX3694 17408 192870 0 0 0 0 0 0 0 0 0 0
vam_lal_2009BX3699 17568 167457 2842 0 0 0 0 0 0 0 0 0
vam_lal_2009BX3729 0 209495 3410 0 0 0 0 0 0 0 0 0
vam_lal_2009BX3730 0 228800 0 0 0 0 0 0 0 0 0 0
vam_lal_2009BX3731 7440 221760 0 0 0 0 0 0 0 0 0 0
vam_lal_2009BX3732 12404 199586 0 0 0 0 0 0 0 0 0 0
vam_lal_2009BX3739 35757 183306 0 0 0 0 0 0 0 0 0 0
vam_lal_2009BX3740 16205 189575 0 0 0 0 0 0 0 0 0 0
vam_lal_2009BX3746 26623 171977 3767 0 0 0 0 0 0 0 0 0
vam_lal_2009BX3748 22533 151955 9731 0 0 0 0 0 0 0 0 0
vam_lal_2009BX6693 18620 191119 0 0 0 0 0 0 0 0 0 0
vam_leslie_2006AG4465 35038 131184 26772 0 0 0 0 0 0 0 0 0
vam_leslie_2006AG4473 13149 82559 27236 0 0 0 0 0 20185 0 0 0
vam_leslie_2006AG4474 67031 153519 0 0 0 0 0 0 0 0 0 0
vam_leslie_2006AG6826 0 40096 30680 0 0 0 0 30029 19171 0 0 0
vam_leslie_2006AL6917 38862 69683 9293 0 0 0 0 30500 0 0 0 0
vam_leslie_2006AM8946 94675 97202 8031 0 0 0 0 0 0 0 0 0
vam_leslie_2006AP1536 5599 45434 80654 3940 0 0 0 0 0 0 0 0
vam_leslie_2007BP0718 53848 131049 31607 0 0 0 0 0 0 0 0 0
vam_leslie_2007BP3932 48900 182160 0 0 0 0 0 0 0 0 0 0
vam_leslie_2007BP3941 43375 73536 72549 0 0 0 0 0 0 0 0 0
vam_miskin_2006AM4926 0 142569 53070 0 0 0 0 0 0 0 0 0
vam_miskin_2009BX3658 24688 149541 0 0 0 0 0 0 0 0 0 0
vam_miskin_2009BX3681 40392 185415 0 0 0 0 0 0 0 0 0 0
vam_miskin_2009BX3690 9150 177549 8129 0 0 0 0 0 0 0 0 0
vam_miskin_2009BX3692 8264 197179 460 0 0 0 0 0 0 0 0 0
vam_miskin_2009BX3697 41831 140021 14676 0 0 0 0 0 0 0 0 0
vam_miskin_2009BX3700 3474 183048 22653 0 0 0 0 0 0 0 0 0
vam_miskin_2009BX3701 0 236570 0 0 0 0 0 0 0 0 0 0
vam_miskin_2009BX3711 0 221605 0 0 0 0 0 0 0 0 0 0
vam_miskin_2009BX3736 11522 187097 7814 0 0 0 0 0 0 0 0 0
vam_miskin_2009BX3737 3223 201911 2345 0 0 0 0 0 0 0 0 0
vam_miskin_2009BX3741 28316 167807 962 0 0 0 0 0 0 0 0 0
vam_miskin_2009BX4150 0 206221 0 0 0 0 0 0 0 0 0 0
vam_miskin_2009BX4152 8547 210241 0 0 0 0 0 0 0 0 0 0
vam_miskin_2009BX4153 12992 195367 0 0 0 0 0 0 0 0 0 0
vam_mulready_2006AG4471 40050 138605 0 0 0 0 0 0 0 0 0 0
vam_mulready_2006AL6858 17841 84678 0 0 0 0 0 64261 0 0 0 0
vam_mulready_2006AM1959 79637 122707 0 0 0 0 0 0 0 0 0 3952
vam_mulready_2006AP8078 35529 124850 0 0 0 0 0 29850 0 0 0 0
vam_mulready_2006AU3355 31049 155120 9335 0 0 0 0 0 0 0 0 0
vam_mulready_2006AV2479 101 125392 73133 0 0 0 0 0 0 0 0 0
vam_mulready_2006AV3593 5758 182477 19955 0 0 0 0 0 0 0 0 0
vam_mulready_2006AV4412 4564 120829 67272 0 0 0 0 0 0 0 0 0
vam_mulready_2006AV9090 0 29871 91992 0 0 0 0 60746 0 0 0 0
vam_mulready_2006BB5078 8086 156522 17023 0 0 0 0 0 0 0 0 0
vam_tagore_2013GK1346 0 58555 154771 0 0 0 0 0 0 0 0 0
vam_tagore_2013GK1347 0 230797 0 0 0 0 0 0 0 0 0 0
vam_tagore_2013GK1349 0 0 56743 39108 26812 0 0 0 0 0 0 0
vam_tagore_2013GK1351 0 0 200604 31237 0 0 0 0 0 0 0 0
vam_tagore_2013GK1357 0 216374 20738 0 0 0 0 0 0 0 0 0
vam_tagore_2013GK1369 2963 168115 17398 0 0 0 0 7443 0 0 0 0
vam_tagore_2013GK1370 0 199650 36697 0 0 0 0 0 0 0 0 0
vam_tulsi_2009BX3662 24120 162924 0 0 0 0 0 0 0 0 0 0
vam_tulsi_2009BX3682 11013 215985 0 0 0 0 0 0 0 0 0 0
vam_tulsi_2009BX3683 29285 177394 0 0 0 0 0 0 0 0 0 0
vam_tulsi_2009BX3710 8698 208419 0 0 0 0 0 0 0 0 0 0
vam_tulsi_2009BX3726 16165 183525 0 0 0 0 0 0 0 0 0 0
vam_tulsi_2009BX3727 17788 187381 0 0 0 0 0 0 0 0 0 0
vam_tulsi_2009BX4154 250 192769 17917 0 0 0 0 0 0 0 0 0
vam_tulsi_2009BX4155 28074 177590 0 0 0 0 0 0 0 0 0 0
vam_tulsi_2009BX6694 34147 155178 0 0 0 0 0 0 0 0 0 0
vam_tulsi_2009BX6695 30763 167079 0 0 0 0 0 0 0 0 0 0
vam_watts_2006AG3255 47762 102542 0 0 0 0 16992 0 0 0 0 0
vam_watts_2006AG3523 0 80638 349 0 15844 25960 8807 0 0 0 0 0
vam_watts_2006AG3564 77919 92615 1341 0 0 0 0 0 0 0 0 0
vam_watts_2006AG3566 46386 86182 0 0 0 0 0 0 0 0 0 0
vam_watts_2006AG4468 41020 126320 0 0 7403 0 0 0 0 0 0 0
vam_watts_2006BB5302 0 82634 37766 0 0 0 0 31178 0 0 0 0
vam_watts_2006BG0344 0 175432 29257 1926 0 0 0 0 0 0 0 0
vam_watts_2006BG0345 25686 85623 0 0 27157 20557 0 0 0 0 0 0
vam_watts_2006BG0347 0 34626 62061 0 0 0 71640 0 0 0 0 0
vam_watts_2007BP0701 0 6571 0 0 126261 25397 9773 0 0 0 0 0
